u,g,r,i,z,class
23.62717,22.89892,21.351979999999998,19.41759,18.36681,M
23.72893,20.596420000000002,18.907510000000002,17.63317,16.89395,M
16.53122,15.361629999999998,15.0611,14.960679999999998,14.983529999999998,F
20.55433,19.37963,19.41599,19.51429,19.572689999999998,A
24.37809,22.43195,20.87439,19.00226,17.95222,M
18.704420000000002,17.80157,17.53409,17.4362,17.44367,F
17.53181,16.243470000000002,16.29705,16.3564,16.40561,A
21.97492,20.5012,19.93161,19.84862,19.462429999999998,F
16.58138,15.330420000000002,15.232129999999998,15.220679999999998,15.22654,A
20.01144,20.16287,20.522289999999998,20.768420000000003,20.9944,O
24.042679999999997,21.42202,19.95859,18.09966,17.095589999999998,M
18.80254,17.68149,17.53849,17.49984,17.50338,A
19.226210000000002,17.970570000000002,18.00539,18.150389999999998,18.20425,A
19.42071,18.44235,18.07795,17.95555,17.837229999999998,F
24.012439999999998,21.85485,20.16282,18.09176,16.93824,M
23.40588,22.315260000000002,20.8479,18.749679999999998,17.57206,M
20.44762,19.26489,18.94385,18.84486,18.7519,F
20.232120000000002,19.18995,18.98767,18.92634,19.01202,A
20.02369,18.944110000000002,18.669320000000003,18.57359,18.5174,F
23.58631,21.63991,20.177310000000002,19.36598,18.981939999999998,M
17.39537,16.28728,16.084410000000002,16.041439999999998,16.06846,F
19.49835,18.55312,18.19683,18.069000000000003,18.0324,F
20.372529999999998,19.24421,19.009,18.92569,18.96745,A
18.39238,17.22426,17.12741,17.11785,17.15608,A
20.710910000000002,19.50229,19.21421,19.15059,19.20134,F
19.657770000000003,18.54214,18.414460000000002,18.425829999999998,18.41096,A
25.114910000000002,22.41901,21.02285,19.21546,18.235870000000002,M
18.78933,17.55716,17.07708,16.87065,16.7721,F
19.04565,17.88503,17.43091,17.25279,17.17887,F
23.38573,22.52257,20.940520000000003,18.869229999999998,17.7519,M
17.90253,16.83134,16.680999999999997,16.65454,16.68779,A
20.7711,19.69325,19.43461,19.29511,19.2756,F
17.7218,16.555410000000002,16.171329999999998,16.03949,15.99789,F
25.74383,22.59241,20.97041,18.558889999999998,17.19165,M
23.303279999999997,22.17411,20.72307,18.78942,17.700960000000002,M
24.36666,22.073529999999998,20.38071,18.557570000000002,17.50945,M
16.82701,15.776320000000002,15.525920000000001,15.44261,15.425820000000002,F
19.80111,18.702370000000002,18.45201,18.3634,18.319589999999998,A
24.716720000000002,21.97482,20.07769,19.28586,18.77739,M
23.380860000000002,22.21886,20.64286,18.6164,17.53237,M
23.50761,22.600929999999998,21.18693,19.3647,18.3211,M
23.7326,21.6622,20.020220000000002,18.14896,17.11204,M
18.35161,17.21581,17.2442,17.30205,17.38936,A
24.03039,22.39995,21.03864,18.861420000000003,17.72425,M
24.163970000000003,20.8569,19.3038,17.47907,16.45165,M
24.68354,23.05163,21.369989999999998,19.36986,18.29638,M
16.37999,15.190529999999999,15.172789999999999,15.23369,15.29645,A
18.444779999999998,17.33154,17.244320000000002,17.2442,17.325860000000002,A
17.44075,16.454629999999998,16.11,15.96391,15.93646,F
17.01453,16.08594,15.862739999999999,15.770929999999998,15.771989999999999,A
19.08989,17.96977,17.85819,17.87704,17.928,A
17.633010000000002,16.60521,16.31375,16.226979999999998,16.21816,F
18.8049,18.54833,18.19345,17.41311,16.84035,M
21.56916,20.41279,20.49042,20.55004,20.56812,A
25.13097,21.81868,20.16412,18.304570000000002,17.24548,M
17.894000000000002,16.983320000000003,16.67734,16.55122,16.53734,F
24.17095,22.175720000000002,20.41515,18.65934,17.6318,M
19.24105,18.03269,17.57118,17.55293,17.287020000000002,F
24.5745,22.58166,21.12208,20.09714,19.54649,M
16.343870000000003,15.21708,14.98565,14.944729999999998,14.9815,F
19.05728,18.01407,17.64397,17.5132,17.45749,F
20.72383,19.56356,19.30112,19.21511,19.22138,F
23.32415,22.3124,20.658820000000002,18.73927,17.61567,M
23.34528,22.761779999999998,21.033820000000002,18.91705,17.819110000000002,M
17.44275,16.48684,16.20778,16.092,16.088639999999998,F
18.180320000000002,16.966479999999997,17.01746,17.08766,17.175829999999998,A
24.70956,23.22801,20.289720000000003,19.21247,18.80508,M
24.50003,22.23723,20.754089999999998,18.78114,17.68841,M
23.00913,20.523239999999998,19.11261,18.50723,18.21174,M
21.20751,20.23515,20.027620000000002,19.98076,20.28172,A
19.185979999999997,17.969910000000002,17.934929999999998,17.952189999999998,17.992179999999998,A
20.95682,19.64811,19.372729999999997,19.27628,19.26248,F
17.576729999999998,16.73885,16.46622,16.35902,16.32095,A
18.72853,17.70037,17.308770000000003,17.15305,17.07456,F
24.80724,22.96056,21.13577,18.83349,17.55551,M
23.38879,20.1475,18.55819,17.90032,17.52233,M
16.48969,15.475060000000001,15.36101,15.376539999999999,15.41439,A
18.725,17.59722,17.52347,17.53314,17.61228,A
19.042,17.57456,16.89603,16.30494,15.85031,M
18.07495,17.09552,16.75817,16.64481,16.62296,F
17.82464,18.00529,18.50789,18.83261,19.12953,A
18.48722,17.49147,17.34703,17.345579999999998,17.378870000000003,A
22.468989999999998,21.680989999999998,19.79852,18.1887,17.30497,M
16.976370000000003,15.88565,15.76077,15.7661,15.79313,A
22.688589999999998,19.90075,18.562170000000002,17.79939,17.30309,M
19.480220000000003,18.39931,17.946620000000003,17.76817,17.7076,F
17.25449,16.05886,15.61803,15.460410000000001,15.410860000000001,F
20.54457,19.18798,18.56866,18.35331,17.93115,F
18.426470000000002,17.483520000000002,17.148529999999997,18.20339,16.96557,F
23.296999999999997,21.1438,19.67465,18.81949,18.34146,M
18.49409,17.47146,17.1193,16.96527,16.94267,F
18.65278,17.6414,17.30483,17.19275,17.15416,F
18.811320000000002,17.535020000000003,17.003970000000002,16.81813,16.720579999999998,F
20.95337,18.26298,16.82966,15.948789999999999,15.48673,M
20.777279999999998,18.21852,16.83821,16.14733,15.74916,M
18.69781,17.758879999999998,17.34938,17.222720000000002,17.15885,F
19.52123,18.19654,17.62424,17.39112,17.265060000000002,F
18.64177,17.283720000000002,16.77253,16.57085,16.471429999999998,F
21.415470000000003,19.00897,17.585060000000002,16.671879999999998,16.194370000000003,M
18.86439,17.91786,17.59156,17.46754,17.4227,F
21.29707,18.93764,17.483729999999998,16.70673,16.2533,M
20.82625,18.23176,16.78174,16.004360000000002,15.5127,M
19.250429999999998,17.70196,17.06157,16.80924,16.683870000000002,F
21.46958,18.77131,17.36275,16.62041,16.21518,M
21.458000000000002,18.61835,17.191010000000002,16.30847,15.811979999999998,M
21.260720000000003,18.49156,17.08945,16.416520000000002,16.01202,M
18.8285,17.840870000000002,17.54567,17.41444,17.4072,F
21.37477,18.734170000000002,17.31856,16.492379999999997,16.03656,M
21.199379999999998,18.44407,17.07106,16.43269,16.070999999999998,M
17.64564,16.73809,16.4288,16.30732,16.28089,F
19.31073,17.73028,17.15447,16.92641,16.805670000000003,F
18.987170000000003,17.959120000000002,17.54053,17.357310000000002,17.262,F
21.20126,18.403779999999998,16.99557,15.85489,15.24905,M
21.44811,18.716720000000002,17.36249,16.731820000000003,16.36925,M
19.73335,18.06247,17.37969,17.10999,16.947129999999998,F
21.21238,18.71646,17.33928,16.61327,16.20774,M
21.19069,18.5043,17.15578,15.9725,15.319870000000002,M
21.44267,18.97421,17.54585,16.62971,16.11297,M
18.652839999999998,17.69821,17.384539999999998,17.27886,17.24351,F
19.2461,17.58935,16.995720000000002,16.79673,16.71283,F
19.035729999999997,17.32583,16.70751,16.48936,16.37528,F
20.56825,17.99614,16.61668,15.885639999999999,15.473479999999999,M
21.268539999999998,18.64284,17.27754,16.00999,15.330689999999999,M
18.92553,17.59119,17.17527,17.03473,17.00206,F
20.99956,19.50317,19.250020000000003,19.167460000000002,19.06464,A
21.73454,19.011129999999998,17.58823,16.62258,16.10774,M
21.1661,18.51689,17.10302,16.34134,15.897820000000001,M
17.96686,16.9155,16.75447,16.68648,16.7088,A
20.80874,18.07009,16.68079,15.9155,15.529910000000001,M
21.46112,18.91779,17.49813,16.75319,16.33848,M
18.655,17.27494,16.77253,16.60031,16.55066,F
18.04641,17.0864,16.77048,16.6599,16.63458,F
21.01303,18.316029999999998,16.882270000000002,16.17821,15.79075,M
18.91955,17.77045,17.38661,17.26598,17.2198,F
19.097260000000002,17.42652,16.7885,16.58675,16.49568,F
21.34186,18.59435,17.21605,16.298579999999998,15.84384,M
18.9157,17.35024,16.716839999999998,16.45824,16.37366,F
21.50757,18.8617,17.44754,16.3312,15.74995,M
21.3661,18.80769,17.43802,16.72926,16.35802,M
18.78389,17.58601,17.29542,17.15419,17.1351,F
21.70561,19.08204,17.64573,16.70911,16.2178,M
18.023889999999998,17.018539999999998,16.706120000000002,16.57467,16.50514,A
21.331429999999997,18.45111,17.01245,16.24217,15.821060000000001,M
18.74798,17.61145,17.226670000000002,17.08359,17.05925,F
21.289920000000002,18.663510000000002,17.28979,16.30329,15.776689999999999,M
19.87952,18.1927,17.529889999999998,17.284029999999998,17.158079999999998,F
18.7567,17.49625,16.996170000000003,16.80965,16.73023,F
20.89626,18.262999999999998,16.80446,15.903220000000001,15.39998,M
21.65745,18.964760000000002,17.57208,16.56696,16.03011,M
19.379089999999998,18.054000000000002,17.557779999999998,17.37087,17.26794,F
19.93007,18.17553,17.478270000000002,17.17608,17.005589999999998,F
20.62153,18.14123,16.85932,16.232039999999998,15.86985,M
18.60144,17.62505,17.26886,17.12835,17.09539,F
16.92922,16.00589,15.69796,15.58735,15.560070000000001,F
19.85474,18.1669,17.474,17.20893,17.04315,F
20.83151,18.28604,16.83898,15.960139999999999,15.48355,M
20.934839999999998,18.5037,17.11066,16.12969,15.564879999999999,M
18.91574,17.35197,16.764470000000003,16.54644,16.44115,F
19.0952,17.4244,16.77851,16.5414,16.40956,F
21.37932,18.90549,17.56949,16.69329,16.21845,M
21.147679999999998,18.55159,17.1221,16.42926,16.02244,M
18.984289999999998,17.50754,16.997970000000002,16.8201,16.73912,F
20.84883,18.14058,16.7022,15.86841,15.419229999999999,M
20.9718,18.4708,16.95137,15.62819,14.907789999999999,M
19.17385,17.914620000000003,17.36735,17.12439,16.998179999999998,F
18.17448,17.146639999999998,16.77076,16.64268,16.6153,F
21.24445,18.68122,17.29016,16.0937,15.45209,M
20.567510000000002,18.030720000000002,16.6742,15.997129999999999,15.621070000000001,M
21.14467,20.00165,19.72285,19.511670000000002,19.54374,F
20.413,19.28749,19.05978,18.931070000000002,18.96375,F
20.95174,19.74833,19.46431,19.36521,19.326970000000003,F
19.6102,18.2604,17.73829,17.550620000000002,17.47821,F
20.92771,19.83973,19.58962,19.47328,19.4636,F
20.61826,19.686529999999998,19.344910000000002,19.24931,19.14167,F
20.342010000000002,19.3132,18.966910000000002,18.82604,18.76237,F
21.052410000000002,20.09526,19.7731,19.687089999999998,19.71405,F
20.91964,20.03784,19.72402,19.54816,19.51156,F
20.23767,19.19691,18.98149,18.915370000000003,18.87598,F
21.36775,20.299129999999998,20.0082,19.864320000000003,19.832620000000002,F
20.95345,19.9748,19.69065,19.56196,19.6229,F
19.807470000000002,18.2692,17.71846,17.52613,17.45695,F
20.71888,19.771810000000002,19.57174,19.46885,19.55025,A
21.054170000000003,19.882170000000002,19.62486,19.514039999999998,19.57574,F
22.00542,20.63298,20.34808,20.17531,19.97306,F
20.918000000000003,19.854570000000002,19.54052,19.45349,19.491310000000002,F
19.278270000000003,18.17961,17.879479999999997,17.781370000000003,17.793020000000002,F
20.607329999999997,19.50539,19.227929999999997,19.14801,19.23837,F
19.80935,18.237170000000003,17.620810000000002,17.3871,17.27044,F
20.45865,19.46801,19.2906,19.23723,19.30363,A
21.21939,19.8965,19.88285,19.98946,20.10751,A
19.610229999999998,18.32118,17.85146,17.64049,17.500729999999997,F
19.299429999999997,18.20115,17.99377,17.957320000000003,17.95634,A
21.2887,20.25849,19.91704,19.78704,19.785829999999997,F
21.096989999999998,20.15795,19.84328,19.70315,19.69339,F
20.6426,19.853460000000002,19.543329999999997,19.41364,19.485570000000003,A
20.44618,19.334429999999998,19.02417,18.904729999999997,18.930229999999998,F
20.69746,19.76729,19.41713,19.29959,19.25175,F
21.18068,20.16648,19.84976,19.73637,19.65694,F
20.21171,19.24972,18.96019,18.88734,18.88462,F
16.473589999999998,16.66445,16.93008,17.037470000000003,17.162129999999998,B
17.60194,17.931729999999998,18.40697,18.75933,19.05989,B
17.6513,16.601020000000002,16.3335,16.26673,16.2589,F
20.86212,19.64876,19.14848,19.137970000000003,18.874470000000002,F
19.53715,18.56908,18.38495,18.345760000000002,18.353170000000002,A
24.85436,21.599439999999998,20.26533,18.88099,18.10568,M
16.80634,15.74908,15.316989999999999,15.16761,15.108620000000002,F
19.54559,18.26674,18.016270000000002,17.958370000000002,17.86034,A
19.40033,18.52698,18.24445,18.12183,18.10163,A
18.55471,19.00405,19.48818,19.83544,20.05025,B
18.31086,17.36969,17.05256,16.93346,16.89001,F
18.13638,16.807389999999998,16.24952,16.02552,15.93462,F
20.35684,18.373170000000002,17.15844,16.198220000000003,15.62515,M
18.33148,17.212310000000002,16.86822,16.74822,16.72605,F
23.9818,20.38464,18.95759,18.269170000000003,17.8553,M
18.4976,17.33248,17.30692,17.33107,17.39919,A
26.00989,22.78504,21.12921,19.26059,18.23669,M
25.94078,22.08817,20.31765,18.44355,17.36485,M
17.04176,15.87289,15.969729999999998,16.06762,16.15918,A
17.06135,16.134320000000002,15.832,15.72528,15.70207,F
19.37699,18.49113,18.23375,18.15371,18.16684,F
18.5389,17.30431,17.37029,17.455389999999998,17.49651,A
17.098760000000002,16.09999,15.7693,15.64916,15.62589,F
19.94059,18.9471,18.784270000000003,18.80104,18.88927,A
19.29417,18.19797,18.2136,18.28452,18.37729,A
16.62313,15.35944,15.395710000000001,15.450470000000001,15.50772,A
24.31158,21.87204,20.271420000000003,18.219170000000002,17.19025,M
23.92156,22.504089999999998,21.11524,19.07666,17.92686,M
19.111420000000003,18.134610000000002,17.71844,17.54869,17.45832,F
23.92395,23.351879999999998,21.74803,19.1186,17.70265,M
18.31339,17.274520000000003,16.92214,16.76691,16.72932,F
25.4147,22.86678,21.3279,19.454060000000002,18.43936,M
24.64387,23.56557,21.62262,19.467370000000003,18.3778,M
23.696360000000002,21.65631,20.09958,17.53355,16.18365,M
25.67519,22.95966,21.3933,19.25001,18.128220000000002,M
18.4834,17.27384,16.8147,16.65334,16.57892,F
21.010479999999998,20.0457,19.72054,19.49219,19.62096,A
17.883229999999998,16.78604,16.67074,16.923920000000003,17.08321,A
19.5391,18.64012,18.18571,18.07367,18.218989999999998,F
20.66641,19.1209,19.51408,19.66846,19.561989999999998,A
20.50335,19.293689999999998,19.60073,19.60609,19.53969,A
18.376720000000002,17.18411,16.759970000000003,16.59913,16.57039,F
18.55154,17.38166,17.41072,17.50396,17.57382,A
20.00194,18.87903,18.80971,18.825670000000002,18.935579999999998,A
24.662010000000002,20.601670000000002,18.94343,17.65139,16.9495,M
20.41207,19.1538,19.27197,19.369020000000003,19.50255,A
19.80459,19.71344,19.849629999999998,19.91658,20.228379999999998,A
19.9894,18.922539999999998,18.626089999999998,18.50294,18.46619,F
24.978720000000003,21.76391,19.53922,17.9254,17.33154,M
25.40778,22.19804,20.450879999999998,18.48188,17.393,M
24.41568,22.31619,20.77166,18.92057,17.80315,M
18.08682,16.89281,16.772660000000002,16.78357,16.859070000000003,A
19.45938,18.50104,18.18396,18.05506,18.04917,F
24.24794,21.61197,20.092979999999997,17.906660000000002,16.69872,M
18.077170000000002,17.20287,16.82743,16.673189999999998,16.61601,A
25.20596,21.88157,20.321839999999998,17.97915,16.76091,M
23.49685,23.869120000000002,21.67062,19.97105,19.20505,M
18.584970000000002,17.42173,17.14039,17.05593,17.00543,A
19.57611,19.6151,19.87131,20.13617,20.03699,O
23.40251,21.6583,20.24005,19.02986,18.346420000000002,M
23.67946,20.45733,18.91159,17.08878,16.070220000000003,M
25.17297,21.987460000000002,20.34824,18.47169,17.42191,M
24.06391,22.67311,21.18147,19.1805,18.14208,M
19.36375,18.357,18.017310000000002,17.86449,17.83243,F
25.06997,23.006870000000003,21.36006,18.848760000000002,17.54488,M
18.90554,18.02071,17.74364,17.63022,17.598370000000003,A
23.04968,20.67062,19.11524,17.13764,16.09163,M
23.90309,21.59977,20.08675,18.14639,17.077679999999997,M
26.14988,22.770329999999998,21.23252,19.35921,18.262520000000002,M
24.7874,22.5926,21.25297,19.23732,18.1671,M
20.02802,18.90261,18.88395,18.962870000000002,18.9795,A
18.75946,17.555239999999998,17.16733,17.009870000000003,16.9664,F
20.52757,19.278129999999997,19.313129999999997,19.32816,19.37872,A
24.23377,23.20834,21.49156,19.16346,17.96559,M
25.15465,22.78066,21.008760000000002,19.29726,18.46036,M
18.49476,17.311339999999998,17.20146,17.18727,17.20301,A
18.47936,17.434060000000002,17.408170000000002,17.47456,17.50446,A
19.51371,18.58977,18.21511,18.10738,18.02282,F
19.3434,18.417920000000002,18.13222,18.0152,17.98907,F
20.14668,19.1907,18.93629,18.83867,18.856479999999998,F
21.58111,20.49671,20.17925,20.07325,20.44042,F
19.3623,18.1918,17.819770000000002,17.69313,17.61249,F
21.254260000000002,20.347520000000003,20.06755,20.06426,19.72748,A
20.36373,19.27615,18.98816,18.90521,18.94002,F
24.26613,21.82039,20.26912,18.20959,17.08278,M
22.23387,19.36526,17.66902,16.87847,16.41904,M
17.22833,16.21433,15.88916,15.74973,15.73119,F
19.8036,18.77925,18.637610000000002,18.58986,18.661579999999997,A
20.36184,19.42207,19.19971,19.12921,19.116629999999997,A
18.25786,17.26303,16.86523,16.686629999999997,16.64486,F
21.05001,20.02938,19.75025,19.61975,19.62461,F
21.47128,20.20814,19.87864,19.75941,19.68259,F
20.6904,19.7116,19.39539,19.33062,19.28922,F
21.589779999999998,20.59494,20.27262,20.0739,20.25751,F
20.83495,19.873089999999998,19.64722,19.53631,19.49093,A
20.84211,19.76857,19.34061,19.22779,19.19124,F
20.38625,19.40762,19.07385,19.00379,18.86713,F
17.55366,16.46706,16.09744,15.967229999999999,15.945229999999999,F
17.46177,16.41245,16.12708,16.014879999999998,16.00724,F
19.13027,18.19643,17.9687,17.905,17.85255,A
21.90943,20.62504,20.2698,20.1328,20.26355,F
19.44536,18.32072,17.94524,17.828310000000002,17.817729999999997,F
20.93927,19.99851,19.67999,19.54532,19.45139,F
21.07217,20.13204,19.81941,19.75603,19.87574,F
21.093989999999998,20.09485,19.76659,19.63375,19.59066,F
21.61613,20.480710000000002,20.14799,20.02741,19.85057,F
17.861810000000002,16.74044,16.39958,16.28546,16.25804,F
19.4558,18.27796,17.904329999999998,17.77561,17.74268,F
20.443360000000002,19.3713,19.0931,18.98378,18.94973,F
20.32872,19.249589999999998,18.934079999999998,18.807470000000002,18.81756,F
20.70749,19.74719,19.45669,19.31581,19.26279,F
20.96906,20.06705,19.778579999999998,19.643929999999997,19.706670000000003,F
20.456229999999998,19.33083,19.06129,18.95714,18.993920000000003,F
21.35868,20.41356,20.13506,19.994120000000002,19.99436,F
20.9943,19.4775,19.153679999999998,18.95818,18.83298,F
20.43037,19.38748,19.09633,18.97616,18.99977,F
20.610979999999998,19.514229999999998,19.22314,19.10918,18.99279,F
20.99026,20.10855,19.810029999999998,19.64776,19.51792,F
20.321839999999998,19.19143,18.86094,18.77986,18.7563,F
20.53594,19.46846,19.12791,19.006529999999998,18.89854,F
20.84293,19.88319,19.61235,19.501929999999998,19.384520000000002,F
21.11542,20.03581,19.721829999999997,19.60509,19.53332,F
20.47154,19.34459,19.06062,18.97617,18.92146,F
21.30966,20.18721,19.864620000000002,19.729129999999998,19.61771,A
20.46254,19.4259,19.10495,18.95401,18.951620000000002,F
18.84706,17.918789999999998,17.578210000000002,17.42362,17.35735,F
22.63971,20.71003,18.87622,18.19333,17.76739,M
24.51647,23.284689999999998,21.65727,18.91861,17.423939999999998,M
20.72342,19.64047,19.30293,19.16413,19.05206,F
20.51131,19.49804,19.20104,19.11206,19.10284,F
